ImageID,LabelName,Confidence,XMin,XMax,YMin,YMax,ClassName
./arliss_teacher2/14_3A17_3A51.png,takadamaLab_carryber,1.0,0.2733333333333333,0.6966666666666667,0.0033333333333333335,0.8733333333333333,trafficcone
./arliss_teacher2/14_3A17_3A53.png,takadamaLab_carryber,1.0,0.01,0.37,0.01,0.9966666666666667,trafficcone
./arliss_teacher2/14_3A17_3A54.png,takadamaLab_carryber,1.0,0.4033333333333333,0.9033333333333333,0.016666666666666666,0.9466666666666667,trafficcone
./arliss_teacher2/14_3A17_3A56.png,takadamaLab_carryber,1.0,0.2633333333333333,0.8133333333333334,0.0,0.9933333333333333,trafficcone
./arliss_teacher2/14_3A17_3A57.png,takadamaLab_carryber,1.0,0.013333333333333334,0.52,0.01,0.98,trafficcone
./arliss_teacher2/14_3A17_3A59.png,takadamaLab_carryber,1.0,0.03,0.9933333333333333,0.016666666666666666,0.99,trafficcone
./arliss_teacher2/14_3A17_3A58.png,takadamaLab_carryber,1.0,0.023333333333333334,0.7966666666666666,0.013333333333333334,0.99,trafficcone
./arliss_teacher2/14_3A18_3A00.png,takadamaLab_carryber,1.0,0.01,0.9866666666666667,0.006666666666666667,0.99,trafficcone
./arliss_teacher2/14_3A18_3A01.png,takadamaLab_carryber,1.0,0.016666666666666666,0.99,0.013333333333333334,0.9933333333333333,trafficcone
./arliss_teacher2/14_3A18_3A07.png,takadamaLab_carryber,1.0,0.006666666666666667,0.89,0.01,0.9933333333333333,trafficcone
./arliss_teacher2/14_3A18_3A10.png,takadamaLab_carryber,1.0,0.013333333333333334,0.49,0.006666666666666667,0.63,trafficcone
./arliss_teacher2/14_3A18_3A13.png,takadamaLab_carryber,1.0,0.31666666666666665,0.8866666666666667,0.006666666666666667,0.42,trafficcone
./arliss_teacher2/14_3A18_3A15.png,takadamaLab_carryber,1.0,0.09,0.8533333333333334,-0.0033333333333333335,0.6833333333333333,trafficcone
./arliss_teacher2/14_3A18_3A16.png,takadamaLab_carryber,1.0,0.01,0.6766666666666666,0.006666666666666667,0.8833333333333333,trafficcone
./arliss_teacher2/14_3A18_3A32.png,takadamaLab_carryber,1.0,0.37,0.44333333333333336,0.006666666666666667,0.12333333333333334,trafficcone
./arliss_teacher2/14_3A18_3A34.png,takadamaLab_carryber,1.0,0.25,0.3333333333333333,0.09666666666666666,0.25333333333333335,trafficcone
./arliss_teacher2/14_3A18_3A35.png,takadamaLab_carryber,1.0,0.2733333333333333,0.3433333333333333,0.13,0.2966666666666667,trafficcone
./arliss_teacher2/14_3A18_3A42.png,takadamaLab_carryber,1.0,0.03,0.10333333333333333,0.41333333333333333,0.5866666666666667,trafficcone
./arliss_teacher2/14_3A18_3A45.png,takadamaLab_carryber,1.0,0.49333333333333335,0.5666666666666667,0.38,0.5633333333333334,trafficcone
