ImageID,LabelName,Confidence,XMin,XMax,YMin,YMax,ClassName
./arliss_teacher2/14_3A17_3A20.png,takadamaLab_carryber,1.0,0.39666666666666667,0.5133333333333333,0.2966666666666667,0.6033333333333334,trafficcone
./arliss_teacher2/WIN_20210822_17_49_42_Pro.jpg,takadamaLab_carryber,1.0,0.55390625,0.6421875,0.0,0.22777777777777777,can
./carryber_box/DSC02496.JPG,takadamaLab_carryber,1.0,0.44233333333333336,0.6573333333333333,0.47975,0.7545,box
./carryber_box/DSC02499.JPG,takadamaLab_carryber,1.0,0.5205,0.6625,0.38425,0.568,box
./carryber_box/DSC02500.JPG,takadamaLab_carryber,1.0,0.5165,0.6626666666666666,0.38425,0.56475,box
./carryber_box/DSC02503.JPG,takadamaLab_carryber,1.0,0.5976666666666667,0.7076666666666667,0.392,0.5325,box
./carryber_box/DSC02504.JPG,takadamaLab_carryber,1.0,0.5545,0.6511666666666667,0.3595,0.4845,box
./carryber_box/DSC02505.JPG,takadamaLab_carryber,1.0,0.5545,0.6511666666666667,0.3595,0.483,box
./carryber_box/DSC02506.JPG,takadamaLab_carryber,1.0,0.5576666666666666,0.6503333333333333,0.36275,0.483,box
./carryber_box/DSC02507.JPG,takadamaLab_carryber,1.0,0.536,0.6265,0.30425,0.437,box
./carryber_box/DSC02508.JPG,takadamaLab_carryber,1.0,0.536,0.6275,0.30425,0.437,box
./carryber_box/DSC02510.JPG,takadamaLab_carryber,1.0,0.4135,0.5173333333333333,0.3365,0.50625,box
./carryber_box/DSC02511.JPG,takadamaLab_carryber,1.0,0.4105,0.5175,0.33325,0.503,box
./carryber_box/DSC02512.JPG,takadamaLab_carryber,1.0,0.4125,0.5195,0.3365,0.50325,box
./carryber_box/DSC02513.JPG,takadamaLab_carryber,1.0,0.38166666666666665,0.49166666666666664,0.41975,0.5865,box
./carryber_box/DSC02515.JPG,takadamaLab_carryber,1.0,0.38266666666666665,0.49166666666666664,0.418,0.58775,box
./carryber_box/DSC02516.JPG,takadamaLab_carryber,1.0,0.4588333333333333,0.6265,0.45375,0.7115,box
./carryber_box/DSC02517.JPG,takadamaLab_carryber,1.0,0.466,0.6255,0.45675,0.70825,box
./carryber_box/DSC02518.JPG,takadamaLab_carryber,1.0,0.4681666666666667,0.6255,0.45525,0.71,box
./carryber_box/DSC02519.JPG,takadamaLab_carryber,1.0,0.3333333333333333,0.571,0.3535,0.72075,box
./carryber_box/DSC02520.JPG,takadamaLab_carryber,1.0,0.3375,0.5771666666666667,0.3535,0.72075,box
./carryber_box/DSC02521.JPG,takadamaLab_carryber,1.0,0.3343333333333333,0.575,0.355,0.72075,box
